ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Columbus Day,Columbus Day_lower,Columbus Day_upper,Independence Day,Independence Day_lower,Independence Day_upper,Independence Day (observed),Independence Day (observed)_lower,Independence Day (observed)_upper,Juneteenth National Independence Day,Juneteenth National Independence Day_lower,Juneteenth National Independence Day_upper,Labor Day,Labor Day_lower,Labor Day_upper,Martin Luther King Jr. Day,Martin Luther King Jr. Day_lower,Martin Luther King Jr. Day_upper,Memorial Day,Memorial Day_lower,Memorial Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,New Year's Day (observed),New Year's Day (observed)_lower,New Year's Day (observed)_upper,Thanksgiving Day,Thanksgiving Day_lower,Thanksgiving Day_upper,Veterans Day,Veterans Day_lower,Veterans Day_upper,Veterans Day (observed),Veterans Day (observed)_lower,Veterans Day (observed)_upper,Washington's Birthday,Washington's Birthday_lower,Washington's Birthday_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2016-03-12,1646.6817819992514,-703.3028008965802,4962.287112875939,1646.6817819992514,1646.6817819992514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.0044111631445,468.0044111631445,468.0044111631445,0.0,0.0,0.0,21.52367913652343,21.52367913652343,21.52367913652343,446.4807320266211,446.4807320266211,446.4807320266211,0.0,0.0,0.0,2114.6861931623957
2016-03-13,1647.5745464057404,-393.1157823201803,5153.833480913428,1647.5745464057404,1647.5745464057404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.9194439859542,700.9194439859542,700.9194439859542,0.0,0.0,0.0,203.64623648025162,203.64623648025162,203.64623648025162,497.2732075057026,497.2732075057026,497.2732075057026,0.0,0.0,0.0,2348.4939903916948
2016-03-14,1648.467310812229,-19.174479606010095,5546.708814390014,1648.467310812229,1648.467310812229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,947.3713522161951,947.3713522161951,947.3713522161951,0.0,0.0,0.0,411.59422737300844,411.59422737300844,411.59422737300844,535.7771248431866,535.7771248431866,535.7771248431866,0.0,0.0,0.0,2595.838663028424
2016-03-15,1649.3600752187176,-634.2925399186219,4831.66106561259,1649.3600752187176,1649.3600752187176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.7998200464433,389.7998200464433,389.7998200464433,0.0,0.0,0.0,-172.03123052216037,-172.03123052216037,-172.03123052216037,561.8310505686037,561.8310505686037,561.8310505686037,0.0,0.0,0.0,2039.159895265161
2016-03-17,1651.1456040316955,-573.6056250049855,5130.763797198847,1651.1456040316955,1651.1456040316955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.0935916305954,733.0935916305954,733.0935916305954,0.0,0.0,0.0,155.96262964514625,155.96262964514625,155.96262964514625,577.1309619854492,577.1309619854492,577.1309619854492,0.0,0.0,0.0,2384.239195662291
2016-03-18,1652.038368438184,-79.92348928531572,5287.799465690698,1652.038368438184,1652.038368438184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,986.9149980418509,986.9149980418509,986.9149980418509,0.0,0.0,0.0,419.70289074294607,419.70289074294607,419.70289074294607,567.2121072989048,567.2121072989048,567.2121072989048,0.0,0.0,0.0,2638.953366480035
2016-03-19,1652.9311328446731,-650.8345130225941,5127.497906567891,1652.9311328446731,1652.9311328446731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568.006026615324,568.006026615324,568.006026615324,0.0,0.0,0.0,21.52367913792233,21.52367913792233,21.52367913792233,546.4823474774016,546.4823474774016,546.4823474774016,0.0,0.0,0.0,2220.937159459997
2016-03-20,1653.823897251162,-220.32722216958317,4876.492907138753,1653.823897251162,1653.823897251162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719.4917564082555,719.4917564082555,719.4917564082555,0.0,0.0,0.0,203.64623647961338,203.64623647961338,203.64623647961338,515.8455199286421,515.8455199286421,515.8455199286421,0.0,0.0,0.0,2373.3156536594174
2016-03-21,1654.7166616576508,-71.68965081293013,5476.356787522748,1654.7166616576508,1654.7166616576508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887.9517936704422,887.9517936704422,887.9517936704422,0.0,0.0,0.0,411.5942273718028,411.5942273718028,411.5942273718028,476.35756629863937,476.35756629863937,476.35756629863937,0.0,0.0,0.0,2542.668455328093
2016-03-22,1655.6094260641396,-824.2318165873688,4678.0979580553185,1655.6094260641396,1655.6094260641396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.16691687572245,257.16691687572245,257.16691687572245,0.0,0.0,0.0,-172.03123052289806,-172.03123052289806,-172.03123052289806,429.1981473986205,429.1981473986205,429.1981473986205,0.0,0.0,0.0,1912.776342939862
2016-03-24,1657.3949548771172,-592.905911734621,4804.161785701228,1657.3949548771172,1657.3949548771172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.9808153469465,472.9808153469465,472.9808153469465,0.0,0.0,0.0,155.9626296441902,155.9626296441902,155.9626296441902,317.0181857027563,317.0181857027563,317.0181857027563,0.0,0.0,0.0,2130.3757702240637
2016-03-25,1658.2877192836058,-517.8435412145593,4952.87823820056,1658.2877192836058,1658.2877192836058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674.3988370478658,674.3988370478658,674.3988370478658,0.0,0.0,0.0,419.70289074249996,419.70289074249996,419.70289074249996,254.69594630536582,254.69594630536582,254.69594630536582,0.0,0.0,0.0,2332.6865563314714
2016-03-26,1659.1804836900947,-700.5522157311624,4661.800918941256,1659.1804836900947,1659.1804836900947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.55845960141016,211.55845960141016,211.55845960141016,0.0,0.0,0.0,21.523679137369275,21.523679137369275,21.523679137369275,190.03478046404086,190.03478046404086,190.03478046404086,0.0,0.0,0.0,1870.7389432915047
2016-03-27,1660.0732480965833,-667.3176050481501,4749.787793816641,1660.0732480965833,1660.0732480965833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0089377253733,328.0089377253733,328.0089377253733,0.0,0.0,0.0,203.64623647919944,203.64623647919944,203.64623647919944,124.36270124617388,124.36270124617388,124.36270124617388,0.0,0.0,0.0,1988.0821858219565
2016-03-28,1660.9660125030723,-440.3847009222409,5081.656331205067,1660.9660125030723,1660.9660125030723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.5397222407279,470.5397222407279,470.5397222407279,0.0,0.0,0.0,411.5942273723024,411.5942273723024,411.5942273723024,58.945494868425484,58.945494868425484,58.945494868425484,0.0,0.0,0.0,2131.5057347438
2016-03-29,1661.8587769095611,-1025.9141469086526,4181.75775076262,1661.8587769095611,1661.8587769095611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-177.0709437041767,-177.0709437041767,-177.0709437041767,0.0,0.0,0.0,-172.03123052363577,-172.03123052363577,-172.03123052363577,-5.039713180540947,-5.039713180540947,-5.039713180540947,0.0,0.0,0.0,1484.7878332053845
2016-03-30,1662.7515413160497,-2113.8896830172307,3327.1861194031553,1662.7515413160497,1662.7515413160497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1106.9262313841966,-1106.9262313841966,-1106.9262313841966,0.0,0.0,0.0,-1040.3984328560623,-1040.3984328560623,-1040.3984328560623,-66.5277985281343,-66.5277985281343,-66.5277985281343,0.0,0.0,0.0,555.8253099318531
2016-03-31,1663.6443057225385,-1220.91994743102,4262.553003866734,1663.6443057225385,1663.6443057225385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.377244514341484,31.377244514341484,31.377244514341484,0.0,0.0,0.0,155.96262964485896,155.96262964485896,155.96262964485896,-124.58538513051748,-124.58538513051748,-124.58538513051748,0.0,0.0,0.0,1695.02155023688
2016-04-01,1664.5370701290276,-1030.88877243976,4807.860518895627,1664.5370701290276,1664.5370701290276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.2762882303403,241.2762882303403,241.2762882303403,0.0,0.0,0.0,419.7028907435104,419.7028907435104,419.7028907435104,-178.42660251317008,-178.42660251317008,-178.42660251317008,0.0,0.0,0.0,1905.8133583593678
2016-04-02,1665.4298345355162,-1244.463510214319,4312.599324685022,1665.4298345355162,1665.4298345355162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-205.90088832808468,-205.90088832808468,-205.90088832808468,0.0,0.0,0.0,21.523679136816185,21.523679136816185,21.523679136816185,-227.42456746490083,-227.42456746490083,-227.42456746490083,0.0,0.0,0.0,1459.5289462074315
2016-04-03,1666.322598942005,-1120.8693941988895,4443.050440632707,1666.322598942005,1666.322598942005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67.47218465105318,-67.47218465105318,-67.47218465105318,0.0,0.0,0.0,203.64623648100772,203.64623648100772,203.64623648100772,-271.1184211320609,-271.1184211320609,-271.1184211320609,0.0,0.0,0.0,1598.850414290952
2016-04-04,1667.2153633484938,-921.9078122308472,4545.593915788289,1667.2153633484938,1667.2153633484938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.37835625389936,102.37835625389936,102.37835625389936,0.0,0.0,0.0,411.5942273732396,411.5942273732396,411.5942273732396,-309.2158711193403,-309.2158711193403,-309.2158711193403,0.0,0.0,0.0,1769.593719602393
2016-04-05,1668.1081277549827,-1628.2711131998465,3856.456055143586,1668.1081277549827,1668.1081277549827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-513.6225363880055,-513.6225363880055,-513.6225363880055,0.0,0.0,0.0,-172.03123052250075,-172.03123052250075,-172.03123052250075,-341.5913058655048,-341.5913058655048,-341.5913058655048,0.0,0.0,0.0,1154.4855913669771
2016-04-06,1669.0482772392525,-2572.071467801705,3080.0632063759604,1669.0482772392525,1669.0482772392525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1408.678094995187,-1408.678094995187,-1408.678094995187,0.0,0.0,0.0,-1040.398432856321,-1040.398432856321,-1040.398432856321,-368.2796621388659,-368.2796621388659,-368.2796621388659,0.0,0.0,0.0,260.3701822440655
2016-04-07,1669.9884267235223,-1436.7409374133265,4269.19422936936,1669.9884267235223,1669.9884267235223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-233.5037034151756,-233.5037034151756,-233.5037034151756,0.0,0.0,0.0,155.9626296461087,155.9626296461087,155.9626296461087,-389.46633306128433,-389.46633306128433,-389.46633306128433,0.0,0.0,0.0,1436.4847233083467
2016-04-08,1670.928576207792,-870.1826052596144,4511.692265612016,1670.928576207792,1670.928576207792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.229389821162899,14.229389821162899,14.229389821162899,0.0,0.0,0.0,419.70289074260006,419.70289074260006,419.70289074260006,-405.47350092143716,-405.47350092143716,-405.47350092143716,0.0,0.0,0.0,1685.157966028955
2016-04-09,1671.8687256920616,-1255.8217217126078,4055.795977949141,1671.8687256920616,1671.8687256920616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-395.21968465770095,-395.21968465770095,-395.21968465770095,0.0,0.0,0.0,21.52367913626313,21.52367913626313,21.52367913626313,-416.7433637939641,-416.7433637939641,-416.7433637939641,0.0,0.0,0.0,1276.6490410343606
2016-04-10,1672.8088751763312,-1412.9404892749262,4063.380110868345,1672.8088751763312,1672.8088751763312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-220.17255909520173,-220.17255909520173,-220.17255909520173,0.0,0.0,0.0,203.64623647937043,203.64623647937043,203.64623647937043,-423.81879557457216,-423.81879557457216,-423.81879557457216,0.0,0.0,0.0,1452.6363160811295
2016-04-12,1674.689174144871,-1713.2851300491054,3800.1434829754025,1674.689174144871,1674.689174144871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-599.9632586790034,-599.9632586790034,-599.9632586790034,0.0,0.0,0.0,-172.03123052281322,-172.03123052281322,-172.03123052281322,-427.93202815619014,-427.93202815619014,-427.93202815619014,0.0,0.0,0.0,1074.7259154658677
2016-04-13,1675.6293236291406,-2581.1725142323444,3116.0291604197473,1675.6293236291406,1675.6293236291406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1466.7595333360082,-1466.7595333360082,-1466.7595333360082,0.0,0.0,0.0,-1040.3984328560935,-1040.3984328560935,-1040.3984328560935,-426.36110047991474,-426.36110047991474,-426.36110047991474,0.0,0.0,0.0,208.86979029313238
2016-04-14,1676.5694731134104,-1351.452809931354,4257.072770992753,1676.5694731134104,1676.5694731134104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-267.36894438882535,-267.36894438882535,-267.36894438882535,0.0,0.0,0.0,155.96262964619652,155.96262964619652,155.96262964619652,-423.3315740350219,-423.3315740350219,-423.3315740350219,0.0,0.0,0.0,1409.200528724585
2016-04-15,1677.50962259768,-1030.0219128580734,4639.528920086521,1677.50962259768,1677.50962259768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1498819733197244,0.1498819733197244,0.1498819733197244,0.0,0.0,0.0,419.70289074215395,419.70289074215395,419.70289074215395,-419.5530087688343,-419.5530087688343,-419.5530087688343,0.0,0.0,0.0,1677.6595045709996
2016-04-16,1678.4497720819497,-1361.9216324163992,4274.53290639895,1678.4497720819497,1678.4497720819497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-394.17697259315577,-394.17697259315577,-394.17697259315577,0.0,0.0,0.0,21.523679137662025,21.523679137662025,21.523679137662025,-415.70065173081775,-415.70065173081775,-415.70065173081775,0.0,0.0,0.0,1284.272799488794
2016-04-17,1679.3899215662195,-1211.853302782901,4166.958750027677,1679.3899215662195,1679.3899215662195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-208.74942517772698,-208.74942517772698,-208.74942517772698,0.0,0.0,0.0,203.6462364800677,203.6462364800677,203.6462364800677,-412.3956616577947,-412.3956616577947,-412.3956616577947,0.0,0.0,0.0,1470.6404963884925
2016-04-18,1680.3300710504893,-995.041490516854,4708.680376376308,1680.3300710504893,1680.3300710504893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4066219630477017,1.4066219630477017,1.4066219630477017,0.0,0.0,0.0,411.59422737338616,411.59422737338616,411.59422737338616,-410.1876054103385,-410.1876054103385,-410.1876054103385,0.0,0.0,0.0,1681.736693013537
2016-04-19,1681.2702205347591,-1624.3982679489998,3887.3088299033125,1681.2702205347591,1681.2702205347591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-581.5708802340639,-581.5708802340639,-581.5708802340639,0.0,0.0,0.0,-172.03123052397606,-172.03123052397606,-172.03123052397606,-409.5396497100879,-409.5396497100879,-409.5396497100879,0.0,0.0,0.0,1099.6993403006952
2016-04-21,1683.1505195032985,-1551.2800052097075,4238.33247892856,1683.1505195032985,1683.1505195032985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-258.3147173491497,-258.3147173491497,-258.3147173491497,0.0,0.0,0.0,155.96262964524047,155.96262964524047,155.96262964524047,-414.2773469943902,-414.2773469943902,-414.2773469943902,0.0,0.0,0.0,1424.8358021541487
2016-04-22,1684.0906689875683,-874.9148385235345,4386.41511506423,1684.0906689875683,1684.0906689875683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3650433141200693,-0.3650433141200693,-0.3650433141200693,0.0,0.0,0.0,419.702890742204,419.702890742204,419.702890742204,-420.067934056324,-420.067934056324,-420.067934056324,0.0,0.0,0.0,1683.7256256734481
2016-04-23,1685.030818471838,-1574.2340383842302,4011.0404780540416,1685.030818471838,1685.030818471838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-406.6981830092398,-406.6981830092398,-406.6981830092398,0.0,0.0,0.0,21.52367913676171,21.52367913676171,21.52367913676171,-428.2218621460015,-428.2218621460015,-428.2218621460015,0.0,0.0,0.0,1278.3326354625983
2016-04-24,1685.9709679561076,-1168.7993271237135,4173.9924751547605,1685.9709679561076,1685.9709679561076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-235.01478711685905,-235.01478711685905,-235.01478711685905,0.0,0.0,0.0,203.64623648076477,203.64623648076477,203.64623648076477,-438.6610235976238,-438.6610235976238,-438.6610235976238,0.0,0.0,0.0,1450.9561808392486
